current_url,current_path,current_page_family,current_primary_intent,disposition,destination_url,destination_status,reason,historical_value_risk,portfolio_overlap,notes
https://aftertaxtool.com/131000-salary-after-tax-nevada.html,131000-salary-after-tax-nevada.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-new-hampshire.html,131000-salary-after-tax-new-hampshire.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-new-jersey.html,131000-salary-after-tax-new-jersey.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-new-mexico.html,131000-salary-after-tax-new-mexico.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-new-york.html,131000-salary-after-tax-new-york.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-north-carolina.html,131000-salary-after-tax-north-carolina.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-north-dakota.html,131000-salary-after-tax-north-dakota.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-ohio.html,131000-salary-after-tax-ohio.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-oklahoma.html,131000-salary-after-tax-oklahoma.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-oregon.html,131000-salary-after-tax-oregon.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-pennsylvania.html,131000-salary-after-tax-pennsylvania.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-rhode-island.html,131000-salary-after-tax-rhode-island.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-south-carolina.html,131000-salary-after-tax-south-carolina.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-south-dakota.html,131000-salary-after-tax-south-dakota.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-tennessee.html,131000-salary-after-tax-tennessee.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-texas.html,131000-salary-after-tax-texas.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-uk.html,131000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-utah.html,131000-salary-after-tax-utah.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-vermont.html,131000-salary-after-tax-vermont.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-virginia.html,131000-salary-after-tax-virginia.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-washington.html,131000-salary-after-tax-washington.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-west-virginia.html,131000-salary-after-tax-west-virginia.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-wisconsin.html,131000-salary-after-tax-wisconsin.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/131000-salary-after-tax-wyoming.html,131000-salary-after-tax-wyoming.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-alabama.html,132000-after-tax-monthly-alabama.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-alaska.html,132000-after-tax-monthly-alaska.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-arizona.html,132000-after-tax-monthly-arizona.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-arkansas.html,132000-after-tax-monthly-arkansas.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-california.html,132000-after-tax-monthly-california.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-colorado.html,132000-after-tax-monthly-colorado.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-connecticut.html,132000-after-tax-monthly-connecticut.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-delaware.html,132000-after-tax-monthly-delaware.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-florida.html,132000-after-tax-monthly-florida.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-georgia.html,132000-after-tax-monthly-georgia.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-hawaii.html,132000-after-tax-monthly-hawaii.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-idaho.html,132000-after-tax-monthly-idaho.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-illinois.html,132000-after-tax-monthly-illinois.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-indiana.html,132000-after-tax-monthly-indiana.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-iowa.html,132000-after-tax-monthly-iowa.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-kansas.html,132000-after-tax-monthly-kansas.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-kentucky.html,132000-after-tax-monthly-kentucky.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-louisiana.html,132000-after-tax-monthly-louisiana.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-maine.html,132000-after-tax-monthly-maine.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-maryland.html,132000-after-tax-monthly-maryland.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-massachusetts.html,132000-after-tax-monthly-massachusetts.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-michigan.html,132000-after-tax-monthly-michigan.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-minnesota.html,132000-after-tax-monthly-minnesota.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-mississippi.html,132000-after-tax-monthly-mississippi.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-missouri.html,132000-after-tax-monthly-missouri.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-montana.html,132000-after-tax-monthly-montana.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-nebraska.html,132000-after-tax-monthly-nebraska.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-nevada.html,132000-after-tax-monthly-nevada.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-new-hampshire.html,132000-after-tax-monthly-new-hampshire.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-new-jersey.html,132000-after-tax-monthly-new-jersey.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-new-mexico.html,132000-after-tax-monthly-new-mexico.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-new-york.html,132000-after-tax-monthly-new-york.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-north-carolina.html,132000-after-tax-monthly-north-carolina.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-north-dakota.html,132000-after-tax-monthly-north-dakota.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-ohio.html,132000-after-tax-monthly-ohio.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-oklahoma.html,132000-after-tax-monthly-oklahoma.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-oregon.html,132000-after-tax-monthly-oregon.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-pennsylvania.html,132000-after-tax-monthly-pennsylvania.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-rhode-island.html,132000-after-tax-monthly-rhode-island.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-south-carolina.html,132000-after-tax-monthly-south-carolina.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-south-dakota.html,132000-after-tax-monthly-south-dakota.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-tennessee.html,132000-after-tax-monthly-tennessee.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-texas.html,132000-after-tax-monthly-texas.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-utah.html,132000-after-tax-monthly-utah.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-vermont.html,132000-after-tax-monthly-vermont.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-virginia.html,132000-after-tax-monthly-virginia.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-washington.html,132000-after-tax-monthly-washington.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-west-virginia.html,132000-after-tax-monthly-west-virginia.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-wisconsin.html,132000-after-tax-monthly-wisconsin.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly-wyoming.html,132000-after-tax-monthly-wyoming.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-monthly.html,132000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-alabama.html,132000-after-tax-weekly-alabama.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-alaska.html,132000-after-tax-weekly-alaska.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-arizona.html,132000-after-tax-weekly-arizona.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-arkansas.html,132000-after-tax-weekly-arkansas.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-california.html,132000-after-tax-weekly-california.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-colorado.html,132000-after-tax-weekly-colorado.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-connecticut.html,132000-after-tax-weekly-connecticut.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-delaware.html,132000-after-tax-weekly-delaware.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-florida.html,132000-after-tax-weekly-florida.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-georgia.html,132000-after-tax-weekly-georgia.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-hawaii.html,132000-after-tax-weekly-hawaii.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-idaho.html,132000-after-tax-weekly-idaho.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-illinois.html,132000-after-tax-weekly-illinois.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-indiana.html,132000-after-tax-weekly-indiana.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/132000-after-tax-weekly-iowa.html,132000-after-tax-weekly-iowa.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
